sequence,frame_prev,frame_curr,image_prev_path,image_curr_path,rotation_gt_x,rotation_gt_y,rotation_gt_z,rotation_pred_x,rotation_pred_y,rotation_pred_z,rotation_error_x,rotation_error_y,rotation_error_z,rotation_l2_error,rotation_squared_error,translation_gt_x,translation_gt_y,translation_gt_z,translation_pred_x,translation_pred_y,translation_pred_z,translation_error_x,translation_error_y,translation_error_z,translation_l2_error,translation_squared_error,translation_gate_0,translation_gate_1,translation_gate_2,translation_gate_entropy,translation_dominant_expert,translation_expert_0_x,translation_expert_0_y,translation_expert_0_z,translation_expert_1_x,translation_expert_1_y,translation_expert_1_z,translation_expert_2_x,translation_expert_2_y,translation_expert_2_z
10,1134,1135,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/001134.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/001135.png,0.0007910588756203651,0.0006798360263928771,0.0011432040482759476,-0.0007498872582800686,-0.0002090200869133696,-0.000846667739097029,-0.0015409460756927729,-0.0008888561278581619,-0.0019898717291653156,0.0026691139210015535,7.124169314920437e-06,-0.0020133336074650288,-0.001288990373723209,0.1495279222726822,0.10532346367835999,-0.016938935965299606,1.1391360759735107,0.10733679682016373,-0.01564994640648365,0.9896081686019897,0.9955352544784546,0.9910904765129089,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,1126,1127,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/001126.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/001127.png,-0.000648479675874114,-0.0029918369837105274,-0.0017915675416588783,-0.000901336723472923,-0.0002196689456468448,-0.0008390648290514946,-0.000252857047598809,0.0027721680235117674,0.0009525027126073837,0.0029421274084597826,8.656114005134441e-06,-0.008802811615169048,-0.009717768989503384,0.2500595450401306,-0.003368169069290161,-0.021132351830601692,1.2220537662506104,0.005434642545878887,-0.011414582841098309,0.9719942212104797,0.972076416015625,0.9449325799942017,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,711,712,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/000711.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/000712.png,-0.0024340348318219185,0.01644730195403099,-0.0020120248664170504,-0.0007824327913112938,0.0031558596529066563,-0.0009769221069291234,0.0016516020987182856,-0.013291442766785622,0.001035102759487927,0.013433602638542652,0.0001804616767913103,-0.018866710364818573,-0.006169719621539116,1.0800857543945312,-0.00451408326625824,-0.009135397151112556,0.11100190877914429,0.014352627098560333,-0.0029656775295734406,-0.969083845615387,0.9691946506500244,0.9393383264541626,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,1125,1126,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/001125.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/001126.png,0.0013152840547263622,-0.0025246581062674522,-0.002740913536399603,-0.0008932579075917602,-0.00021367802401073277,-0.0008725713705644011,-0.002208542078733444,0.00231098011136055,0.0018683421658352017,0.0037025653291493654,1.3708990081795491e-05,-0.00981645006686449,-0.004554889164865017,0.2643752992153168,-0.0044930968433618546,-0.019815709441900253,1.2326552867889404,0.005323353223502636,-0.015260820277035236,0.9682799577713013,0.968414843082428,0.9378273487091064,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,1122,1123,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/001122.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/001123.png,5.684349889634177e-05,-0.003041992662474513,0.0022560555953532457,-0.0007619388634338975,-0.00022135926701594144,-0.0009845128515735269,-0.0008187823696061969,0.002820633351802826,-0.0032405685633420944,0.004373518284410238,1.912766310852021e-05,-0.00011661970347631723,-0.006560319568961859,0.30558744072914124,-0.005362879019230604,-0.017717616632580757,1.2684555053710938,-0.005246259272098541,-0.011157296597957611,0.9628680944442749,0.9629470109939575,0.9272669553756714,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,712,713,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/000712.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/000713.png,-0.00381378922611475,0.01713360846042633,-0.002463801298290491,-0.0009485652553848922,-1.037304537021555e-05,-0.0010715385433286428,0.0028652239125221968,-0.017143981531262398,0.0013922627549618483,0.01743743009865284,0.00030406401492655277,-0.01394727360457182,-0.012296685017645359,1.0935536623001099,-0.004308083560317755,-0.007134432438760996,0.13118547201156616,0.009639190509915352,0.005162252578884363,-0.9623681902885437,0.9624302983283997,0.9262720942497253,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,1144,1145,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/001144.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/001145.png,0.0002266710071125999,-0.0003685785923153162,0.0007799948216415942,-0.0007196494843810797,-0.00022342999000102282,-0.0008555561071261764,-0.0009463204769417644,0.00014514860231429338,-0.0016355509869754314,0.0018951563397422433,3.5916175420425134e-06,-0.0016947240801528096,-0.0020109149627387524,0.07689227163791656,0.375261127948761,-0.016835905611515045,0.9389766454696655,0.37695586681365967,-0.014824990183115005,0.8620843887329102,0.9410127401351929,0.8855050206184387,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,1135,1136,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/001135.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/001136.png,0.0010323052993044257,0.0007546680863015354,0.0006685553817078471,-0.0008355514728464186,-0.00012982304906472564,-0.0010263606673106551,-0.0018678568303585052,-0.000884491135366261,-0.0016949160490185022,0.0026728175580501556,7.143954007915454e-06,-0.004809671081602573,-0.0007888282998465002,0.1419939547777176,0.034148603677749634,-0.01661112904548645,1.0798382759094238,0.03895827382802963,-0.01582230068743229,0.9378443360328674,0.938786506652832,0.8813201189041138,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,1149,1150,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/001149.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/001150.png,0.00024189490068238229,-0.000281972112134099,0.0004088238056283444,-0.0007158397929742932,-0.0002074053481919691,-0.0008445330895483494,-0.0009577347082085907,7.456676394212991e-05,-0.0012533569242805243,0.0015791516052559018,2.493719421181595e-06,-0.0005554449744522572,-0.0030759084038436413,0.05563642084598541,0.3684622645378113,-0.0220053568482399,0.8992971181869507,0.36901772022247314,-0.01892944797873497,0.8436607122421265,0.9210297465324402,0.8482958078384399,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,991,992,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/000991.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/000992.png,-0.002720715943723917,-0.0003297979128547013,-0.002733194036409259,-0.0008054347708821297,-0.00018241861835122108,-0.0008195803966373205,0.0019152811728417873,0.0001473792945034802,0.0019136136397719383,0.002711446024477482,7.351939530053642e-06,-0.007276996038854122,0.006920547690242529,0.1467217653989792,-0.008647449314594269,-0.011280853301286697,1.0559093952178955,-0.0013704532757401466,-0.018201401457190514,0.9091876149177551,0.9093708395957947,0.8269553184509277,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
